,name,title,latitude,longtitude,address1,address2,address3,city,zip_code,country,state,display_address
16218,Carib Grill,['Caribbean'],39.9525260925293,-75.2557067871094,501 S 69th St,Ste 3,,Upper Darby,19082,US,PA,"501 S 69th St Ste 3 Upper Darby, PA 19082 "
16219,Crab Plus,['Seafood'],39.93769,-75.25528,500 Church Ln,,,Yeadon,19050,US,PA,"500 Church Ln Yeadon, PA 19050 "
16223,Dough Pizza & Juicery,"['Pizza', 'Burgers']",39.93742,-75.25428,521 Church Ln,,,Yeadon,19050,US,PA,"521 Church Ln Yeadon, PA 19050 "
16224,Original Nick's Pizza,"['Pizza', 'Sandwiches']",39.93742,-75.25428,521 Church Ln,,,Lansdowne,19050,US,PA,"521 Church Ln Lansdowne, PA 19050 "
16402,Wendy's,"['Burgers', 'Fast Food']",40.062367,-75.084694,901 Cottman Avenue,,,Philadelphia,19111,US,PA,"901 Cottman Avenue Philadelphia, PA 19111 "
16405,El Primo Plaza,"['Mexican', 'Bakeries']",40.1117757580149,-74.9542448992153,2846 Street Rd,,,Bensalem,19020,US,PA,"2846 Street Rd Bensalem, PA 19020 "
16411,Hong Kong Star Noodle House,['Noodles'],40.111675,-74.955319,2852 Street Rd,,,Bensalem,19020,US,PA,"2852 Street Rd Bensalem, PA 19020 "
16412,Club House Diner,"['American (Traditional)', 'Breakfast & Brunch']",40.10714,-74.95064,2495 Street Rd,,,Bensalem,19020,US,PA,"2495 Street Rd Bensalem, PA 19020 "
16413,Sofiabella Pizzeria,"['Pizza', 'Cheesesteaks', 'Chicken Wings']",40.1014,-74.94969,2216 Street Rd,,,Bensalem,19020,US,PA,"2216 Street Rd Bensalem, PA 19020 "
16414,Asian Halal Meat And Kabab House,"['Meat Shops', 'Indian']",40.1080906,-74.9519825,2611 St Rd,,,Bensalem,19020,US,PA,"2611 St Rd Bensalem, PA 19020 "
16415,Honest Restaurant,['Indian'],40.10374,-74.9508199,2356 Street Rd,,,Bensalem Township,19020,US,PA,"2356 Street Rd Bensalem Township, PA 19020 "
16416,Shagun Palace,"['Indian', 'Halal', 'Buffets']",40.1102614731165,-74.9508469570687,2643 Street Rd,,,Bensalem,19020,US,PA,"2643 Street Rd Bensalem, PA 19020 "
16417,Chili's,"['Tex-Mex', 'Bars', 'American (Traditional)']",40.1100732174905,-74.9506324372156,2601 Street Rd,,,Bensalem,19020,US,PA,"2601 Street Rd Bensalem, PA 19020 "
16419,Panera Bread,"['Sandwiches', 'Salad', 'Soup']",40.1090936879707,-74.9512557685375,2605 Street Rd,,,Bensalem,19020,US,PA,"2605 Street Rd Bensalem, PA 19020 "
16421,PrimoHoagies,"['Sandwiches', 'Italian']",40.111864,-74.955206,2862 Street Rd,,,Bensalem,19020,US,PA,"2862 Street Rd Bensalem, PA 19020 "
16422,Aya Kitchen,"['Mediterranean', 'Pizza', 'Burgers']",40.11100217,-74.954667,2814 Street Rd,,,Eddington,19020,US,PA,"2814 Street Rd Eddington, PA 19020 "
16423,Friendly's,"['Ice Cream & Frozen Yogurt', 'Burgers', 'American (Traditional)']",40.1041938,-74.9501924,2369 Street Rd,,,Bensalem,19020,US,PA,"2369 Street Rd Bensalem, PA 19020 "
16426,Domino's Pizza,"['Pizza', 'Chicken Wings', 'Sandwiches']",40.1093818884161,-74.951071,2615 Street Rd,,,Bensalem,19020,US,PA,"2615 Street Rd Bensalem, PA 19020 "
16427,Papa John's Pizza,['Pizza'],40.1116546123129,-74.9521170977361,2747 Street Road,,,Bensalem,19020,US,PA,"2747 Street Road Bensalem, PA 19020 "
16428,Pizza Hut,"['Pizza', 'Italian', 'Chicken Wings']",40.102028322704015,-74.94980528525002,2250 Street Rd,,,Bensalem,19020,US,PA,"2250 Street Rd Bensalem, PA 19020 "
16429,Subway,['Sandwiches'],40.1043306032776,-74.9508775717583,2376 Street Rd,,,Bensalem,19020,US,PA,"2376 Street Rd Bensalem, PA 19020 "
16446,Bob Evans,"['Breakfast & Brunch', 'American (Traditional)', 'Comfort Food']",40.0717163,-74.9641350656748,1369 Bristol Pike,,,Bensalem,19020,US,PA,"1369 Bristol Pike Bensalem, PA 19020 "
16447,Luca Pizza,['Pizza'],40.06856,-74.9702,1030 Bristol Pike,,,Bensalem,19020,US,PA,"1030 Bristol Pike Bensalem, PA 19020 "
16452,McDonald's,"['Fast Food', 'Burgers', 'Coffee & Tea']",40.0715989,-74.9662345647812,1240 Bristol Pike,,,Bensalem,19020,US,PA,"1240 Bristol Pike Bensalem, PA 19020 "
16475,Dou Hueng,['Chinese'],39.99675,-75.1778999,2828 W Lehigh Ave,,,Philadelphia,19132,US,PA,"2828 W Lehigh Ave Philadelphia, PA 19132 "
16478,Checkers,"['Fast Food', 'Burgers']",39.99191,-75.17946,2329-49 N. 29th Street,,,Philadelphia,19132,US,PA,"2329-49 N. 29th Street Philadelphia, PA 19132 "
16481,Panda Chinese Restaurant,['Chinese'],39.99259,-75.18197,3024 W York St,,,Philadelphia,19132,US,PA,"3024 W York St Philadelphia, PA 19132 "
16482,BBQ Town,['Barbeque'],39.9927673,-75.1675568,2150 W Sedge Ave,,,Philadelphia,19132,US,PA,"2150 W Sedge Ave Philadelphia, PA 19132 "
16484,KFC,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",39.9913056977599,-75.179584,2875 W Dauphin St,,,Philadelphia,19132,US,PA,"2875 W Dauphin St Philadelphia, PA 19132 "
16485,Mom's Kitchen,['Chinese'],39.9940719604492,-75.1794586181641,2500 N 29th St,,,Philadelphia,19132,US,PA,"2500 N 29th St Philadelphia, PA 19132 "
16514,United Fried Chicken,"['Burgers', 'Chicken Wings']",40.0389995,-75.1437769,1339 W Olney Ave,,,Philadelphia,19141,US,PA,"1339 W Olney Ave Philadelphia, PA 19141 "
16517,Island Shack Food Truck,"['Food Trucks', 'Caribbean']",40.038518563419,-75.1425576826815,1300 W Tabor Rd,,,Philadelphia,19120,US,PA,"1300 W Tabor Rd Philadelphia, PA 19120 "
16522,City View Pizza and Grill,"['Pizza', 'Sandwiches']",40.0394885,-75.1447768,5608 N Broad St,,,Philadelphia,19141,US,PA,"5608 N Broad St Philadelphia, PA 19141 "
16523,Vertell's Open Pit Family Restaurant,['Restaurants'],40.0432321429253,-75.143738463521,5917 N Broad St,,,Philadelphia,19141,US,PA,"5917 N Broad St Philadelphia, PA 19141 "
16525,Philly Pretzel Factory,"['Bakeries', 'Pretzels', 'Hot Dogs']",40.039262,-75.144981,5600 N Broad St,,,Philadelphia,19141,US,PA,"5600 N Broad St Philadelphia, PA 19141 "
16526,Checkers,"['Burgers', 'Fast Food']",40.04404,-75.14316,5943 North Broad Street,,,Philadelphia,19141,US,PA,"5943 North Broad Street Philadelphia, PA 19141 "
16528,Smith's Deli,"['Delis', 'Grocery', 'Ice Cream & Frozen Yogurt']",40.0394381582737,-75.1445572078228,5613 N Broad St,,,Philadelphia,19141,US,PA,"5613 N Broad St Philadelphia, PA 19141 "
16532,Papa John's Pizza,['Pizza'],40.045112,-75.1442834,6000 North Broad,,,Philadelphia,19141,US,PA,"6000 North Broad Philadelphia, PA 19141 "
16534,Taco Bell,"['Fast Food', 'Mexican']",40.04233,-75.1446,5840 Old York Rd,,,Philadelphia,19141,US,PA,"5840 Old York Rd Philadelphia, PA 19141 "
16535,Wendy's,"['Burgers', 'Fast Food']",40.04442,-75.14354,Broad & Champlost,,,Philadelphia,19102,US,PA,"Broad & Champlost Philadelphia, PA 19102 "
16536,In & Out Express Pizza,['Pizza'],40.0415872,-75.1439861,5811 N Broad St,,,Philadelphia,19141,US,PA,"5811 N Broad St Philadelphia, PA 19141 "
16539,Wendy's,"['Burgers', 'Fast Food']",40.044617,-75.142924,6001 N. Broad St.,,,Philadelphia,19141,US,PA,"6001 N. Broad St. Philadelphia, PA 19141 "
16541,Happy Garden,['Chinese'],40.0406456,-75.1441879,5723 N Broad St,,,Philadelphia,19141,US,PA,"5723 N Broad St Philadelphia, PA 19141 "
16543,Popeyes Louisiana Kitchen,"['Fast Food', 'Chicken Wings']",40.044969,-75.144068,6000 N Broad St,,,Philadelphia,19141,US,PA,"6000 N Broad St Philadelphia, PA 19141 "
16562,Bar Bombón,"['Vegetarian', 'Vegan', 'Latin American']",39.9506592976401,-75.1705476767295,133 S 18th St,,,Philadelphia,19103,US,PA,"133 S 18th St Philadelphia, PA 19103 "
16563,Alma de Cuba,"['Cuban', 'Cocktail Bars']",39.95011,-75.1685,1623 Walnut St,,,Philadelphia,19103,US,PA,"1623 Walnut St Philadelphia, PA 19103 "
16574,Barclay Prime,['Steakhouses'],39.9487096,-75.1708743,237 S 18th St,,,Philadelphia,19103,US,PA,"237 S 18th St Philadelphia, PA 19103 "
16577,Pizzeria Vetri,"['Pizza', 'Italian', 'Cafes']",39.9494108300057,-75.1686977423011,1615 Chancellor St,,,Philadelphia,19103,US,PA,"1615 Chancellor St Philadelphia, PA 19103 "
16587,Rouge,"['Breakfast & Brunch', 'Beer, Wine & Spirits', 'American (Traditional)']",39.949638,-75.170671,205 S 18th St,,,Philadelphia,19103,US,PA,"205 S 18th St Philadelphia, PA 19103 "
16590,Davios,"['Steakhouses', 'Italian', 'Bars']",39.9508994,-75.1687058,111 S 17th St,,,Philadelphia,19103,US,PA,"111 S 17th St Philadelphia, PA 19103 "
16594,Alimentari,"['Wine Bars', 'Italian']",39.9513109633379,-75.1700653508306,1730 Chestnut St,,,Philadelphia,19103,US,PA,"1730 Chestnut St Philadelphia, PA 19103 "
17123,Lost Dog Cafe,['American (New)'],42.10087,-75.91374,222 Water St,,,Binghamton,13901,US,NY,"222 Water St Binghamton, NY 13901 "
17124,Social On State,"['Bars', 'Tapas Bars', 'American (New)']",42.1019049022272,-75.911626406014,201 State St,,,Binghamton,13901,US,NY,"201 State St Binghamton, NY 13901 "
17125,Strange Brew Cafe,['Cafes'],42.09838,-75.91369,137 Washington St,,,Binghamton,13901,US,NY,"137 Washington St Binghamton, NY 13901 "
17126,Water Street Brewing Co.,"['American (New)', 'Brewpubs']",42.099246,-75.914115,168 Water St,,,Binghamton,13901,US,NY,"168 Water St Binghamton, NY 13901 "
17127,Remlik's Grille & Oyster Bar,"['American (New)', 'Seafood', 'Bars']",42.10324,-75.90978,31 Lewis St,,,Binghamton,13901,US,NY,"31 Lewis St Binghamton, NY 13901 "
17128,Moxie Wood Fire Grill,"['Steakhouses', 'Venues & Event Spaces', 'Seafood']",42.08112,-75.82673,998 Conklin Rd,,,Conklin,13748,US,NY,"998 Conklin Rd Conklin, NY 13748 "
17129,Spiedie and Rib Pit,"['Barbeque', 'American (Traditional)']",42.158233,-75.8953903301278,1268 Upper Front St,,,Binghamton,13901,US,NY,"1268 Upper Front St Binghamton, NY 13901 "
17130,The Shop,"['Cafes', 'Bars', 'Creperies']",42.1010285,-75.9128781,219 Washington St,,,Binghamton,13901,US,NY,"219 Washington St Binghamton, NY 13901 "
17131,Craft Bar + Kitchen,"['Bars', 'American (Traditional)']",42.09826,-75.91377,135 Washington St,,,Binghamton,13901,US,NY,"135 Washington St Binghamton, NY 13901 "
17132,Peterson's Tavern,"['American (Traditional)', 'Pubs']",42.0985951268236,-75.9173994245369,11 Main St,,,Binghamton,13905,US,NY,"11 Main St Binghamton, NY 13905 "
17133,Garage Taco Bar,"['Mexican', 'Bars', 'Tex-Mex']",42.1008,-75.91306,211 Washington St,,,Binghamton,13901,US,NY,"211 Washington St Binghamton, NY 13901 "
17134,Cacciatores,['Italian'],42.1219714119906,-75.9514170816865,119 Harry L Dr,,,Johnson City,13790,US,NY,"119 Harry L Dr Johnson City, NY 13790 "
17135,Food & Fire BBQ-Taphouse,"['Barbeque', 'Pubs', 'American (Traditional)']",42.1231855935067,-75.9703908080734,560 Harry L Dr,,,Johnson City,13790,US,NY,"560 Harry L Dr Johnson City, NY 13790 "
17136,The Colonial,"['Breakfast & Brunch', 'American (Traditional)', 'Beer Bar']",42.0985531703068,-75.9131322904052,56-58 Ct St,,,Binghamton,13901,US,NY,"56-58 Ct St Binghamton, NY 13901 "
17137,Chroma Cafe & Bakery,"['Bakeries', 'Breakfast & Brunch', 'Cafes']",42.099111,-75.910642,97 Court St,,,Binghamton,13901,US,NY,"97 Court St Binghamton, NY 13901 "
17138,Cortese Restaurant,"['Italian', 'Pizza']",42.1078199,-75.89314,117 Robinson St,,,Binghamton,13904,US,NY,"117 Robinson St Binghamton, NY 13904 "
17139,Pinkies BBQ,['Barbeque'],42.15215,-75.89767,1168 Front St,,,Binghamton,13905,US,NY,"1168 Front St Binghamton, NY 13905 "
17140,Chris' Diner,"['Breakfast & Brunch', 'American (Traditional)', 'Greek']",42.10137,-75.91142,192 State St,,,Binghamton,13901,US,NY,"192 State St Binghamton, NY 13901 "
17141,Chick N Bap,"['Chicken Shop', 'Korean']",42.088785,-75.968824,4400 Vestal Pkwy E,,Marketplace - Wholly Habaneros,Binghamton,13902,US,NY,"4400 Vestal Pkwy E Marketplace - Wholly Habaneros Binghamton, NY 13902 "
17142,P S Restaurant,"['Thai', 'Seafood', 'Wine Bars']",42.099177,-75.910377,99 Court St,Ste 8,,Binghamton,13901,US,NY,"99 Court St Ste 8 Binghamton, NY 13901 "
17143,House Of Reardon,"['American (Traditional)', 'Irish Pub']",42.11252,-75.8904,25 Grant St,,,Binghamton,13904,US,NY,"25 Grant St Binghamton, NY 13904 "
17144,Despina's Mediterranean Taste,"['Mediterranean', 'Greek', 'Vegan']",42.09895,-75.91699,8 Main St,,,Binghamton,13905,US,NY,"8 Main St Binghamton, NY 13905 "
17145,Burger Mondays Bar & Grille,"['Bars', 'American (Traditional)']",42.10073,-75.91171,23 Henry St,,,Binghamton,13901,US,NY,"23 Henry St Binghamton, NY 13901 "
17146,The Old Union Hotel,"['Pubs', 'Chicken Wings', 'American (Traditional)']",42.10766,-75.93149,246 Clinton St,,,Binghamton,13905,US,NY,"246 Clinton St Binghamton, NY 13905 "
17147,Rolando's Diner,['Diners'],42.09925,-75.90843,140 Court St,,,Binghamton,13901,US,NY,"140 Court St Binghamton, NY 13901 "
17148,Alexander's Cafe & Sweet Endings,['Cafes'],42.0993418832273,-75.9106296300888,34 Chenango St,,,Binghamton,13901,US,NY,"34 Chenango St Binghamton, NY 13901 "
17149,The Village Diner,"['Breakfast & Brunch', 'Diners', 'Burgers']",42.1076283,-75.9595877,255 Floral Ave,,,Johnson City,13790,US,NY,"255 Floral Ave Johnson City, NY 13790 "
17150,Dos Rios Cantina,"['New Mexican Cuisine', 'Cocktail Bars']",42.0985572597863,-75.9129095077515,60 Court St,,,Binghamton,13901,US,NY,"60 Court St Binghamton, NY 13901 "
17151,CopperTop Tavern - Vestal,"['American (New)', 'Italian', 'Pizza']",42.0913727135528,-75.9507540752622,4700 Vestal Pkwy E,,,Vestal,13850,US,NY,"4700 Vestal Pkwy E Vestal, NY 13850 "
17152,Loft at 99,['American (New)'],42.099161,-75.910284,99 Court St,,,Binghamton,13901,US,NY,"99 Court St Binghamton, NY 13901 "
17153,Whole In the Wall,"['Vegetarian', 'Sandwiches']",42.0898971557617,-75.913330078125,43 S Washington St,,,Binghamton,13903,US,NY,"43 S Washington St Binghamton, NY 13903 "
17154,El Pulpo Mexican Restaurant & Grill,['Mexican'],42.146862,-75.900646,1108 Upper Front St,,,Binghamton,13905,US,NY,"1108 Upper Front St Binghamton, NY 13905 "
17155,Czech Pleeze,"['Czech', 'Soup', 'Sandwiches']",42.108024,-75.8834329,223 Robinson St,,,Binghamton,13904,US,NY,"223 Robinson St Binghamton, NY 13904 "
17156,Little Venice Restaurant,['Italian'],42.1021924358346,-75.9095115913657,111 Chenango St,,,Binghamton,13901,US,NY,"111 Chenango St Binghamton, NY 13901 "
17157,Hacienda Mexican Restaurant,['Mexican'],42.0890286675135,-75.9150871790005,1171 Vestal Ave,,,Binghamton,13903,US,NY,"1171 Vestal Ave Binghamton, NY 13903 "
17158,Nhu Y,['Vietnamese'],42.0978945687408,-75.9825677076569,3701 Vestal Pkwy E,,Store 11,Vestal,13850,US,NY,"3701 Vestal Pkwy E Store 11 Vestal, NY 13850 "
17159,Red Chili,['Chinese'],42.091883,-75.952547,4700 Vestal Pkwy E,,,Vestal,13850,US,NY,"4700 Vestal Pkwy E Vestal, NY 13850 "
17160,Bao Bao,"['Sushi Bars', 'Chinese']",42.096628,-75.982808,3721 Vestal Pkwy E,,,Vestal,13850,US,NY,"3721 Vestal Pkwy E Vestal, NY 13850 "
17161,Factory By Beer Tree Brew,"['Breweries', 'Pizza', 'Sandwiches']",42.1319779,-75.9722224,511 Reynolds Rd,,,Johnson City,13790,US,NY,"511 Reynolds Rd Johnson City, NY 13790 "
17162,Muffer's Soulful Kitchen,"['Soul Food', 'Barbeque']",42.09899,-75.912002,73 Court St,,,Binghamton,13901,US,NY,"73 Court St Binghamton, NY 13901 "
17163,Los Amigos Latin Cuisine & Tapas,"['Spanish', 'Latin American', 'Desserts']",42.099459,-75.913358,163 Washington St,,,Binghamton,13901,US,NY,"163 Washington St Binghamton, NY 13901 "
17164,The Grapevine Cafe,['Cafes'],42.1145505644072,-75.9543999284506,220 Main St,,,Johnson City,13790,US,NY,"220 Main St Johnson City, NY 13790 "
17165,Something Different To Eat,"['Soul Food', 'Desserts', 'Breakfast & Brunch']",42.1101407,-75.936262,332 Clinton St,,,Binghamton,13905,US,NY,"332 Clinton St Binghamton, NY 13905 "
17166,Michelangelo's Pizzeria & Ristorante,"['Italian', 'Pizza', 'Bars']",42.1047288996705,-75.8769561802405,465 Court St,,,Binghamton,13904,US,NY,"465 Court St Binghamton, NY 13904 "
17167,The Stone Fox,"['Pizza', 'Cocktail Bars']",42.097467,-75.913448,15 Hawley St,,,Binghamton,13901,US,NY,"15 Hawley St Binghamton, NY 13901 "
17168,Mai Thai Restaurant,['Thai'],42.11058,-75.95774,207 Grand Ave,,,Johnson City,13790,US,NY,"207 Grand Ave Johnson City, NY 13790 "
17169,Manni's Donuts And Diner,"['Diners', 'Breakfast & Brunch']",42.089354,-75.9139701,1185 Vestal Ave,,,Binghamton,13903,US,NY,"1185 Vestal Ave Binghamton, NY 13903 "
17170,Thai Thai Cuisine,['Thai'],42.1042599,-75.85523,584 Court St,,,Binghamton,13904,US,NY,"584 Court St Binghamton, NY 13904 "
17171,Galaxy Brewing Co,"['American (New)', 'Brewpubs', 'Beer Bar']",42.09892,-75.91362,41 Court St,,,Binghamton,13901,US,NY,"41 Court St Binghamton, NY 13901 "
17172,Thai Time,"['Thai', 'Asian Fusion', 'Sushi Bars']",42.0983009,-75.9173508,96 Front St,,,Binghamton,13905,US,NY,"96 Front St Binghamton, NY 13905 "
17315,Old Nelson Food Company,"['Delis', 'Grocery', 'Beer, Wine & Spirits']",39.97926,-75.15311,1100 W Montgomery Ave,Ste D,,Philadelphia,19122,US,PA,"1100 W Montgomery Ave Ste D Philadelphia, PA 19122 "
17319,Richie's,"['Sandwiches', 'Breakfast & Brunch', 'Coffee & Tea']",39.9805599,-75.15338,1835 N 12th St,Ste 9,Temple University Main Campus,Philadelphia,19122,US,PA,"1835 N 12th St Ste 9 Temple University Main Campus Philadelphia, PA 19122 "
17322,Burger Tank,"['Food Trucks', 'Burgers']",39.9829099327326,-75.1547200977802,13th St & Norris St,,,Philadelphia,19122,US,PA,"13th St & Norris St Philadelphia, PA 19122 "
17323,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",39.979395,-75.153032,1100 W Montgomery Ave,Ste A,,Philadelphia,19122,US,PA,"1100 W Montgomery Ave Ste A Philadelphia, PA 19122 "
17329,Pita & Co,"['Halal', 'Mediterranean']",39.97912833,-75.154735,1755 N 13th St,,,Philadelphia,19122,US,PA,"1755 N 13th St Philadelphia, PA 19122 "
17334,Sexy Green Truck,"['Food Trucks', 'Sandwiches']",39.9798010153365,-75.1547628220489,1256 W Montgomery Ave,,,Philadelphia,19122,US,PA,"1256 W Montgomery Ave Philadelphia, PA 19122 "
17337,Moon Dawg Sundaes,"['Caterers', 'Ice Cream & Frozen Yogurt', 'Food Stands']",39.97843,-75.14578,,,,Philadelphia,19122,US,PA,"Philadelphia, PA 19122 "
17340,The Creperie,"['Creperies', 'Food Trucks']",39.9829159317737,-75.1543985904743,1291 W Norris St,,Temple University,Philadelphia,19122,US,PA,"1291 W Norris St Temple University Philadelphia, PA 19122 "
17380,I Smoke My Meat,"['Food Trucks', 'Street Vendors', 'Barbeque']",39.9478226,-75.2111206,4392-4498 Chester Ave,,,Philadelphia,19104,US,PA,"4392-4498 Chester Ave Philadelphia, PA 19104 "
17726,Dwight's Southern Bar-B-Que,['Barbeque'],39.96827,-75.21031,4345 Lancaster Ave,,,Philadelphia,19104,US,PA,"4345 Lancaster Ave Philadelphia, PA 19104 "
17746,Wishbone,"['Chicken Wings', 'Comfort Food']",39.9539029,-75.204325,4034 Walnut St,,,Philadelphia,19104,US,PA,"4034 Walnut St Philadelphia, PA 19104 "
17748,Zesto Pizza & Grill,"['Pizza', 'Burgers', 'American (Traditional)']",39.9546963177875,-75.2023281627965,125 S 40th St,,,Philadelphia,19104,US,PA,"125 S 40th St Philadelphia, PA 19104 "
17751,U-Town,"['Korean', 'Asian Fusion', 'Japanese']",39.9549740920251,-75.2025566533018,110 S 40th St,,,Philadelphia,19104,US,PA,"110 S 40th St Philadelphia, PA 19104 "
17981,Lola's Garden,"['Bars', 'American (New)']",40.008884000002894,-75.28934989124538,51 St Georges Rd,,,Ardmore,19003,US,PA,"51 St Georges Rd Ardmore, PA 19003 "
17982,Ripplewood Whiskey & Craft,"['Cocktail Bars', 'American (New)']",40.0075087,-75.28989,29 East Lancaster Ave,,,Ardmore,19003,US,PA,"29 East Lancaster Ave Ardmore, PA 19003 "
17986,Sophie's BBQ,"['Barbeque', 'Food Trucks']",40.006086,-75.291484,64 Rittenhouse Pl,,,Ardmore,19003,US,PA,"64 Rittenhouse Pl Ardmore, PA 19003 "
17988,Autana Authentic Venezuelan Food,"['Venezuelan', 'Salad']",40.008148,-75.290965,6 Station Rd,,,Ardmore,19003,US,PA,"6 Station Rd Ardmore, PA 19003 "
17991,Marokko,"['Moroccan', 'Mediterranean']",40.006776,-75.289118,54 E Lancaster Ave,,,Ardmore,19003,US,PA,"54 E Lancaster Ave Ardmore, PA 19003 "
18006,Local Wine & Kitchen,"['American (New)', 'Wine Bars']",40.0086928944409,-75.2922391388432,39 W Lancaster Ave,,,Ardmore,19003,US,PA,"39 W Lancaster Ave Ardmore, PA 19003 "
18008,Wilson's Secret Sauce,"['Barbeque', 'Sandwiches', 'Burgers']",39.97131,-75.2876,265 E Township Line Rd,,,Upper Darby,19082,US,PA,"265 E Township Line Rd Upper Darby, PA 19082 "
18009,CAVA,"['Mediterranean', 'Salad']",40.0084941,-75.2895203,40 Coulter Ave,Ste 175,,Ardmore,19003,US,PA,"40 Coulter Ave Ste 175 Ardmore, PA 19003 "
18021,Not Your Average Joe's,"['Bars', 'American (New)']",40.0085878,-75.288215,49 St James Pl,,,Ardmore,19003,US,PA,"49 St James Pl Ardmore, PA 19003 "
18022,Bam Bam Kitchen,"['Korean', 'Sushi Bars']",40.0075398798955,-75.2897699922323,31 E Lancaster Ave,,,Ardmore,19003,US,PA,"31 E Lancaster Ave Ardmore, PA 19003 "
18027,Sang Kee Asian Bistro,"['Asian Fusion', 'Chinese']",40.00224,-75.27722,339 E Lancaster Ave,,,Wynnewood,19096,US,PA,"339 E Lancaster Ave Wynnewood, PA 19096 "
18067,Tacos Don Memo,"['Mexican', 'Food Trucks']",39.951988,-75.199123,270 S 38th St,,,Philadelphia,19104,US,PA,"270 S 38th St Philadelphia, PA 19104 "
18155,The Andalusia Bar and Grill,"['Bars', 'American (Traditional)', 'Chicken Wings']",40.067212,-74.970797,971 Bristol Pike,,,Bensalem,19020,US,PA,"971 Bristol Pike Bensalem, PA 19020 "
18379,Say Cheese,"['Street Vendors', 'Sandwiches']",39.9613329598378,-75.1550674438477,,,,Philadelphia,19104,US,PA,"Philadelphia, PA 19104 "
18386,JC Food Market,"['Delis', 'Sandwiches', 'International Grocery']",39.9629,-75.15607,600 North 11th St,,,Philadelphia,19123,US,PA,"600 North 11th St Philadelphia, PA 19123 "
18459,Chipotle Mexican Grill,"['Fast Food', 'Mexican']",40.10316,-74.94938,2307 Street Rd,,,Bensalem,19020,US,PA,"2307 Street Rd Bensalem, PA 19020 "
18465,Saladworks,"['Vegetarian', 'Salad', 'Soup']",40.0990981,-74.94882,2104 Street Rd,,,Bensalem,19020,US,PA,"2104 Street Rd Bensalem, PA 19020 "
18468,Popeyes Louisiana Kitchen,"['Chicken Wings', 'Fast Food']",40.100242,-74.949075,2160 Street Rd,,,Bensalem,19020,US,PA,"2160 Street Rd Bensalem, PA 19020 "
18750,Bank & Bourbon,"['American (New)', 'Gastropubs']",39.9517241478884,-75.1601829009424,1200 Market St,,,Philadelphia,19107,US,PA,"1200 Market St Philadelphia, PA 19107 "
18753,Morea,"['Cocktail Bars', 'Seafood', 'American (New)']",39.949765,-75.158894,110 S 11th St,,,Philadelphia,19107,US,PA,"110 S 11th St Philadelphia, PA 19107 "
18760,Spice 28,"['Szechuan', 'Asian Fusion', 'Thai']",39.950352,-75.1615829,1228 Chestnut St,,,Philadelphia,19107,US,PA,"1228 Chestnut St Philadelphia, PA 19107 "
18765,Nightmare Before Tinsel,"['Bars', 'Pop-Up Restaurants']",39.9497935036187,-75.160552,116 S 12th St,,,Philadelphia,19107,US,PA,"116 S 12th St Philadelphia, PA 19107 "
18768,Federal Donuts,"['Donuts', 'Coffee & Tea', 'Chicken Shop']",39.951007,-75.159898,21 S 12th St,,,Philadelphia,19107,US,PA,"21 S 12th St Philadelphia, PA 19107 "
18925,Lazeez Indian cuisine,['Indian'],39.93953,-75.15592,763 S 8th St,,,Philadelphia,19147,US,PA,"763 S 8th St Philadelphia, PA 19147 "
18937,Adobe Cafe,"['Breakfast & Brunch', 'Bars', 'Tex-Mex']",39.940614199296,-75.1559723333334,800 Fitzwater St,,,Philadelphia,19147,US,PA,"800 Fitzwater St Philadelphia, PA 19147 "
